ID,Name,Definition,Synonyms,Xrefs,Is_Obsolete
DOID:5691,Visual Cortex Disorder,,"""Disorder of visual cortex (disorder)"" EXACT [SNOMEDCT_2005_07_31:128329001]; ""Disorders of visual cortex"" EXACT [ICD9CM_2006:377.7]; ""Visual cortex disorder NOS (disorder)"" EXACT [SNOMEDCT_2005_07_31:194071005]; ""Visual cortex dysfunction (finding)"" EXACT [SNOMEDCT_2005_07_31:86492004]",ICD9CM_1986:377.7; ICD9CM_1987:377.7; ICD9CM_1988:377.7; ICD9CM_1989:377.7; ICD9CM_1990:377.7; ICD9CM_1991:377.7; ICD9CM_1992:377.7; ICD9CM_1993:377.7; ICD9CM_1994:377.7; ICD9CM_1995:377.7; ICD9CM_1996:377.7; ICD9CM_1997:377.7; ICD9CM_1998:377.7; ICD9CM_1999:377.7; ICD9CM_2000:377.7; ICD9CM_2001:377.7; ICD9CM_2002:377.7; ICD9CM_2003:377.7; ICD9CM_2004:377.7; ICD9CM_2005:377.7; ICD9CM_2006:377.7; NCI2004_11_17:C35275; SNOMEDCT_2005_01_31:128329001; SNOMEDCT_2005_01_31:194071005; SNOMEDCT_2005_01_31:86492004; UMLS_CUI:C0234398; UMLS_ICD9CM_2005_AUI:A0274877; UMLS_ICD9CM_2006_AUI:A8345029; UMLS_NCI2004_11_17_AUI:A7629146; UMLS_SNOMEDCT_2005_01_31_AUI:A3082800; UMLS_SNOMEDCT_2005_01_31_AUI:A3082801; UMLS_SNOMEDCT_2005_01_31_AUI:A3400713; UMLS_SNOMEDCT_2005_01_31_AUI:A3400717; UMLS_SNOMEDCT_2005_01_31_AUI:A3782648; UMLS_SNOMEDCT_2005_01_31_AUI:A3782651; UMLS_SNOMEDCT_2005_01_31_AUI:A3782652; UMLS_ST:T047,False
DOID:574,Peripheral Nervous System Diseases,,"""Disorder of the peripheral nervous system (disorder)"" EXACT [SNOMEDCT_2005_07_31:42658009]; ""DISORDERS OF THE PERIPHERAL NERVOUS SYSTEM"" EXACT [ICD9CM_2006:350-359.99]; ""Peripheral nerve disease (disorder)"" EXACT [SNOMEDCT_2005_07_31:302226006]; ""Peripheral Nerve Diseases"" EXACT [MTH:516]; ""Peripheral Nerve Diseases"" EXACT [MTH:575]; ""Peripheral Nervous System Disease"" EXACT [NCI2004_11_17:C27580]; ""peripheral nervous system disorder"" EXACT [CSP2005:2042-6505]; ""Peripheral nervous system disorder NOS"" EXACT [SNOMEDCT_2005_07_31:155100008]; ""Peripheral nervous system disorder NOS (disorder)"" EXACT [SNOMEDCT_2005_07_31:193264002]; ""Peripheral nervous system disorders"" EXACT [SNOMEDCT_2005_07_31:155064004]; ""Peripheral nervous system disorders (disorder)"" EXACT [SNOMEDCT_2005_07_31:193088006]; ""peripheral neuropathy"" EXACT [CSP2005:2042-6617]; ""Peripheral Neuropathy"" EXACT [MTH:NOCODE]; ""peripheral neuropathy"" EXACT [NCI2004_11_17:C4731]; ""Peripheral neuropathy"" EXACT [SNOMEDCT_2005_07_31:155080009]; ""Peripheral neuropathy"" EXACT [SNOMEDCT_2005_07_31:267706009]; ""PN - Peripheral neuropathy"" EXACT [SNOMEDCT_2005_07_31:264554005]",GeneRIF:12030330; GeneRIF:12359155; GeneRIF:12466206; GeneRIF:12471459; GeneRIF:12485446; GeneRIF:12542510; GeneRIF:12620969; GeneRIF:14663144; GeneRIF:15006706; GeneRIF:15111675; GeneRIF:15128858; GeneRIF:15525271; GeneRIF:16084085; ICD9CM_1986:350-359.99; ICD9CM_1987:350-359.99; ICD9CM_1988:350-359.99; ICD9CM_1989:350-359.99; ICD9CM_1990:350-359.99; ICD9CM_1991:350-359.99; ICD9CM_1992:350-359.99; ICD9CM_1993:350-359.99; ICD9CM_1994:350-359.99; ICD9CM_1995:350-359.99; ICD9CM_1996:350-359.99; ICD9CM_1997:350-359.99; ICD9CM_1998:350-359.99; ICD9CM_1999:350-359.99; ICD9CM_2000:350-359.99; ICD9CM_2001:350-359.99; ICD9CM_2002:350-359.99; ICD9CM_2003:350-359.99; ICD9CM_2004:350-359.99; ICD9CM_2005:350-359.99; ICD9CM_2006:350-359.99; MSH2005_2005_01_17:M0016347; MSH2006_2005_11_15:D010523; NCI2004_11_17:C27580; NCI2004_11_17:C4731; SNOMEDCT_2005_01_31:193264002; SNOMEDCT_2005_01_31:302226006; SNOMEDCT_2005_01_31:42658009; UMLS_CSP2004_AUI:A0601579; UMLS_CSP2004_AUI:A1305768; UMLS_CUI:C0031117; UMLS_ICD9CM_2005_AUI:A0547174; UMLS_ICD9CM_2006_AUI:A8354358; UMLS_MSH2005_2005_01_17_AUI:A0091297; UMLS_MSH2005_2005_01_17_AUI:A0091298; UMLS_MSH2005_2005_01_17_AUI:A0099468; UMLS_MSH2005_2005_01_17_AUI:A0099469; UMLS_MSH2005_2005_01_17_AUI:A0360352; UMLS_MSH2005_2005_01_17_AUI:A0360353; UMLS_MSH2005_2005_01_17_AUI:A0360354; UMLS_MSH2005_2005_01_17_AUI:A0360356; UMLS_MSH2005_2005_01_17_AUI:A1643575; UMLS_MSH2005_2005_01_17_AUI:A1643843; UMLS_MSH2005_2005_01_17_AUI:A1653161; UMLS_MSH2005_2005_01_17_AUI:A1653162; UMLS_MSH2005_2005_01_17_AUI:A1653163; UMLS_NCI2004_11_17_AUI:A7575890; UMLS_NCI2004_11_17_AUI:A7578576; UMLS_NCI2004_11_17_AUI:A7614555; UMLS_SNOMEDCT_2005_01_31_AUI:A2876144; UMLS_SNOMEDCT_2005_01_31_AUI:A3056925; UMLS_SNOMEDCT_2005_01_31_AUI:A3274394; UMLS_SNOMEDCT_2005_01_31_AUI:A3294998; UMLS_SNOMEDCT_2005_01_31_AUI:A3400638; UMLS_SNOMEDCT_2005_01_31_AUI:A3400640; UMLS_SNOMEDCT_2005_01_31_AUI:A3625899; UMLS_SNOMEDCT_2005_01_31_AUI:A3625900; UMLS_SNOMEDCT_2005_01_31_AUI:A3625960; UMLS_ST:T047,False
DOID:5748,Rheumatic pulmonary valve disease,,"""Rheumatic disease of pulmonary valve (disorder)"" EXACT [SNOMEDCT_2005_07_31:18687009]; ""Rheumatic diseases of pulmonary valve"" EXACT [ICD9CM_2006:397.1]; ""Rheumatic pulmonary incompetence"" EXACT [SNOMEDCT_2005_07_31:266283005]; ""Rheumatic pulmonary valve disease NOS (disorder)"" EXACT [SNOMEDCT_2005_07_31:194747005]",ICD9CM_1986:397.1; ICD9CM_1987:397.1; ICD9CM_1988:397.1; ICD9CM_1989:397.1; ICD9CM_1990:397.1; ICD9CM_1991:397.1; ICD9CM_1992:397.1; ICD9CM_1993:397.1; ICD9CM_1994:397.1; ICD9CM_1995:397.1; ICD9CM_1996:397.1; ICD9CM_1997:397.1; ICD9CM_1998:397.1; ICD9CM_1999:397.1; ICD9CM_2000:397.1; ICD9CM_2001:397.1; ICD9CM_2002:397.1; ICD9CM_2003:397.1; ICD9CM_2004:397.1; ICD9CM_2005:397.1; ICD9CM_2006:397.1; SNOMEDCT_2005_01_31:18687009; SNOMEDCT_2005_01_31:194747005; UMLS_CUI:C0155579; UMLS_ICD9CM_2005_AUI:A0275785; UMLS_ICD9CM_2006_AUI:A8345309; UMLS_SNOMEDCT_2005_01_31_AUI:A3064703; UMLS_SNOMEDCT_2005_01_31_AUI:A3064704; UMLS_SNOMEDCT_2005_01_31_AUI:A3679850; UMLS_SNOMEDCT_2005_01_31_AUI:A3679851; UMLS_SNOMEDCT_2005_01_31_AUI:A3679929; UMLS_ST:T047,False
DOID:5749,Pulmonary valve disease,,"""Pulmonary valve disorder (disorder)"" EXACT [SNOMEDCT_2005_07_31:76267008]; ""Pulmonary valve disorders"" EXACT [ICD9CM_2006:424.3]; ""Pulmonary valve disorders NOS (disorder)"" EXACT [SNOMEDCT_2005_07_31:195001000]",ICD9CM_1986:424.3; ICD9CM_1987:424.3; ICD9CM_1988:424.3; ICD9CM_1989:424.3; ICD9CM_1990:424.3; ICD9CM_1991:424.3; ICD9CM_1992:424.3; ICD9CM_1993:424.3; ICD9CM_1994:424.3; ICD9CM_1995:424.3; ICD9CM_1996:424.3; ICD9CM_1997:424.3; ICD9CM_1998:424.3; ICD9CM_1999:424.3; ICD9CM_2000:424.3; ICD9CM_2001:424.3; ICD9CM_2002:424.3; ICD9CM_2003:424.3; ICD9CM_2004:424.3; ICD9CM_2005:424.3; ICD9CM_2006:424.3; SNOMEDCT_2005_01_31:195001000; SNOMEDCT_2005_01_31:76267008; UMLS_CUI:C0034087; UMLS_ICD9CM_2005_AUI:A0241728; UMLS_ICD9CM_2006_AUI:A8341263; UMLS_SNOMEDCT_2005_01_31_AUI:A3062155; UMLS_SNOMEDCT_2005_01_31_AUI:A3062156; UMLS_SNOMEDCT_2005_01_31_AUI:A3274416; UMLS_SNOMEDCT_2005_01_31_AUI:A3653791; UMLS_SNOMEDCT_2005_01_31_AUI:A3653792; UMLS_SNOMEDCT_2005_01_31_AUI:A3653793; UMLS_SNOMEDCT_2005_01_31_AUI:A3653894; UMLS_ST:T047,False
DOID:578,Urination Disorders,,"""urination disorder"" EXACT [CSP2005:3047-0432]",GeneRIF:15619124; MSH2005_2005_01_17:M0022377; MSH2006_2005_11_15:D014555; UMLS_CSP2004_AUI:A0491304; UMLS_CUI:C0042035; UMLS_MSH2005_2005_01_17_AUI:A0050294; UMLS_MSH2005_2005_01_17_AUI:A0050364; UMLS_MSH2005_2005_01_17_AUI:A0130665; UMLS_MSH2005_2005_01_17_AUI:A0130666; UMLS_ST:T047,False
DOID:5782,Tympanic membrane disorder,,,ICD9CM_1986:384; ICD9CM_1986:384.0; ICD9CM_1986:384.09; ICD9CM_1986:384.8; ICD9CM_1986:384.9; ICD9CM_1987:384; ICD9CM_1987:384.0; ICD9CM_1987:384.09; ICD9CM_1987:384.8; ICD9CM_1987:384.9; ICD9CM_1988:384; ICD9CM_1988:384.0; ICD9CM_1988:384.09; ICD9CM_1988:384.8; ICD9CM_1988:384.9; ICD9CM_1989:384; ICD9CM_1989:384.0; ICD9CM_1989:384.09; ICD9CM_1989:384.8; ICD9CM_1989:384.9; ICD9CM_1990:384; ICD9CM_1990:384.0; ICD9CM_1990:384.09; ICD9CM_1990:384.8; ICD9CM_1990:384.9; ICD9CM_1991:384; ICD9CM_1991:384.0; ICD9CM_1991:384.09; ICD9CM_1991:384.8; ICD9CM_1991:384.9; ICD9CM_1992:384; ICD9CM_1992:384.0; ICD9CM_1992:384.09; ICD9CM_1992:384.8; ICD9CM_1992:384.9; ICD9CM_1993:384; ICD9CM_1993:384.0; ICD9CM_1993:384.09; ICD9CM_1993:384.8; ICD9CM_1993:384.9; ICD9CM_1994:384; ICD9CM_1994:384.0; ICD9CM_1994:384.09; ICD9CM_1994:384.8; ICD9CM_1994:384.9; ICD9CM_1995:384; ICD9CM_1995:384.0; ICD9CM_1995:384.09; ICD9CM_1995:384.8; ICD9CM_1995:384.9; ICD9CM_1996:384; ICD9CM_1996:384.0; ICD9CM_1996:384.09; ICD9CM_1996:384.8; ICD9CM_1996:384.9; ICD9CM_1997:384; ICD9CM_1997:384.0; ICD9CM_1997:384.09; ICD9CM_1997:384.8; ICD9CM_1997:384.9; ICD9CM_1998:384; ICD9CM_1998:384.0; ICD9CM_1998:384.09; ICD9CM_1998:384.8; ICD9CM_1998:384.9; ICD9CM_1999:384; ICD9CM_1999:384.0; ICD9CM_1999:384.09; ICD9CM_1999:384.8; ICD9CM_1999:384.9; ICD9CM_2000:384; ICD9CM_2000:384.0; ICD9CM_2000:384.09; ICD9CM_2000:384.8; ICD9CM_2000:384.9; ICD9CM_2001:384; ICD9CM_2001:384.0; ICD9CM_2001:384.09; ICD9CM_2001:384.8; ICD9CM_2001:384.9; ICD9CM_2002:384; ICD9CM_2002:384.0; ICD9CM_2002:384.09; ICD9CM_2002:384.8; ICD9CM_2002:384.9; ICD9CM_2003:384; ICD9CM_2003:384.0; ICD9CM_2003:384.09; ICD9CM_2003:384.8; ICD9CM_2003:384.9; ICD9CM_2004:384; ICD9CM_2004:384.0; ICD9CM_2004:384.09; ICD9CM_2004:384.8; ICD9CM_2004:384.9; ICD9CM_2005:384; ICD9CM_2005:384.0; ICD9CM_2005:384.09; ICD9CM_2005:384.8; ICD9CM_2005:384.9; ICD9CM_2006:384.09; SNOMEDCT_2005_01_31:194310007; SNOMEDCT_2005_01_31:194325007; SNOMEDCT_2005_01_31:194326008; SNOMEDCT_2005_01_31:194685001; SNOMEDCT_2005_01_31:21426000; UMLS_CUI:C0041825; UMLS_CUI:C0155458; UMLS_CUI:C0155459; UMLS_CUI:C0155462; UMLS_CUI:C0155469; UMLS_ICD9CM_2005_AUI:A0241627; UMLS_ICD9CM_2005_AUI:A0275388; UMLS_ICD9CM_2005_AUI:A0275390; UMLS_ICD9CM_2005_AUI:A0275398; UMLS_ICD9CM_2005_AUI:A0275424; UMLS_ICD9CM_2006_AUI:A8345193; UMLS_SNOMEDCT_2005_01_31_AUI:A3015760; UMLS_SNOMEDCT_2005_01_31_AUI:A3053850; UMLS_SNOMEDCT_2005_01_31_AUI:A3053851; UMLS_SNOMEDCT_2005_01_31_AUI:A3075502; UMLS_SNOMEDCT_2005_01_31_AUI:A3080390; UMLS_SNOMEDCT_2005_01_31_AUI:A3080391; UMLS_SNOMEDCT_2005_01_31_AUI:A3087035; UMLS_SNOMEDCT_2005_01_31_AUI:A3400682; UMLS_SNOMEDCT_2005_01_31_AUI:A3611122; UMLS_SNOMEDCT_2005_01_31_AUI:A3611123; UMLS_SNOMEDCT_2005_01_31_AUI:A3768149; UMLS_SNOMEDCT_2005_01_31_AUI:A3799713; UMLS_ST:T047,False
DOID:579,Urinary Tract Disease,,"""Non-Neoplastic Urinary Tract Disease"" EXACT [NCI2004_11_17:C27599]",NCI2004_11_17:C27599; UMLS_CUI:C1335051; UMLS_NCI2004_11_17_AUI:A7611549; UMLS_NCI2004_11_17_AUI:A7611550; UMLS_ST:T047,False
DOID:5873,retroperitoneal disease,,"""Retroperitoneal Disease"" EXACT [NCI2004_11_17:C27667]",NCI2004_11_17:C27667; UMLS_CUI:C1335774; UMLS_NCI2004_11_17_AUI:A7618569; UMLS_NCI2004_11_17_AUI:A7618570; UMLS_ST:T047,False
DOID:588,Anemia due to Disorder of Glutathione Metabolism,,"""Anemias due to disorders of glutathione metabolism"" EXACT [ICD9CM_2006:282.2]",ICD9CM_1986:282.2; ICD9CM_1987:282.2; ICD9CM_1988:282.2; ICD9CM_1989:282.2; ICD9CM_1990:282.2; ICD9CM_1991:282.2; ICD9CM_1992:282.2; ICD9CM_1993:282.2; ICD9CM_1994:282.2; ICD9CM_1995:282.2; ICD9CM_1996:282.2; ICD9CM_1997:282.2; ICD9CM_1998:282.2; ICD9CM_1999:282.2; ICD9CM_2000:282.2; ICD9CM_2001:282.2; ICD9CM_2002:282.2; ICD9CM_2003:282.2; ICD9CM_2004:282.2; ICD9CM_2005:282.2; ICD9CM_2006:282.2; NCI2004_11_17:C34384; UMLS_CUI:C0002899; UMLS_ICD9CM_2005_AUI:A0240807; UMLS_ICD9CM_2006_AUI:A8340990; UMLS_NCI2004_11_17_AUI:A7609006; UMLS_ST:T047,False
DOID:5885,Non-Neoplastic Oral Disease,,,NCI2004_11_17:C27650; UMLS_CUI:C1335026; UMLS_NCI2004_11_17_AUI:A7611502; UMLS_NCI2004_11_17_AUI:A7611503; UMLS_ST:T047,False
DOID:5888,Congenital cystic kidney disease,,,ICD9CM_1986:753.1; ICD9CM_1987:753.1; ICD9CM_1988:753.1; ICD9CM_1989:753.1; ICD9CM_1990:753.1; ICD9CM_1990:753.10; ICD9CM_1990:753.19; ICD9CM_1991:753.1; ICD9CM_1991:753.10; ICD9CM_1991:753.19; ICD9CM_1992:753.1; ICD9CM_1992:753.10; ICD9CM_1992:753.19; ICD9CM_1993:753.1; ICD9CM_1993:753.10; ICD9CM_1993:753.19; ICD9CM_1994:753.1; ICD9CM_1994:753.10; ICD9CM_1994:753.19; ICD9CM_1995:753.1; ICD9CM_1995:753.10; ICD9CM_1995:753.19; ICD9CM_1996:753.1; ICD9CM_1996:753.10; ICD9CM_1996:753.19; ICD9CM_1997:753.1; ICD9CM_1997:753.10; ICD9CM_1997:753.19; ICD9CM_1998:753.1; ICD9CM_1998:753.10; ICD9CM_1998:753.19; ICD9CM_1999:753.1; ICD9CM_1999:753.10; ICD9CM_1999:753.19; ICD9CM_2000:753.1; ICD9CM_2000:753.10; ICD9CM_2000:753.19; ICD9CM_2001:753.1; ICD9CM_2001:753.10; ICD9CM_2001:753.19; ICD9CM_2002:753.1; ICD9CM_2002:753.10; ICD9CM_2002:753.19; ICD9CM_2003:753.1; ICD9CM_2003:753.10; ICD9CM_2003:753.19; ICD9CM_2004:753.1; ICD9CM_2004:753.10; ICD9CM_2004:753.19; ICD9CM_2005:753.1; ICD9CM_2005:753.10; ICD9CM_2005:753.19; ICD9CM_2006:753.19; SNOMEDCT_2005_01_31:204963007; SNOMEDCT_2005_01_31:204966004; SNOMEDCT_2005_01_31:268234004; SNOMEDCT_2005_01_31:82525005; UMLS_CUI:C0311245; UMLS_CUI:C0431705; UMLS_ICD9CM_2005_AUI:A0283309; UMLS_ICD9CM_2005_AUI:A0283320; UMLS_ICD9CM_2005_AUI:A0682416; UMLS_ICD9CM_2006_AUI:A8348374; UMLS_SNOMEDCT_2005_01_31_AUI:A2959706; UMLS_SNOMEDCT_2005_01_31_AUI:A2959864; UMLS_SNOMEDCT_2005_01_31_AUI:A2960160; UMLS_SNOMEDCT_2005_01_31_AUI:A2973335; UMLS_SNOMEDCT_2005_01_31_AUI:A3022368; UMLS_SNOMEDCT_2005_01_31_AUI:A3113741; UMLS_SNOMEDCT_2005_01_31_AUI:A3113743; UMLS_SNOMEDCT_2005_01_31_AUI:A3131832; UMLS_SNOMEDCT_2005_01_31_AUI:A3177533; UMLS_SNOMEDCT_2005_01_31_AUI:A3368011; UMLS_SNOMEDCT_2005_01_31_AUI:A3368028; UMLS_SNOMEDCT_2005_01_31_AUI:A3368029; UMLS_SNOMEDCT_2005_01_31_AUI:A3455804; UMLS_SNOMEDCT_2005_01_31_AUI:A3608934; UMLS_ST:T019; UMLS_ST:T047,False
DOID:5898,Polycystic Kidney Diseases,,"""PCK - Polycystic kidney disease"" EXACT [SNOMEDCT_2005_07_31:82525005]; ""polycystic kidney"" EXACT [CSP2005:0725-1693]; ""Polycystic kidney"" EXACT [SNOMEDCT_2005_07_31:156973002]; ""Polycystic kidney"" EXACT [SNOMEDCT_2005_07_31:204954005]; ""Polycystic kidney"" EXACT [SNOMEDCT_2005_07_31:268332003]; ""Polycystic kidney disease"" EXACT [SNOMEDCT_2005_07_31:204955006]; ""Polycystic kidney disease NOS"" EXACT [SNOMEDCT_2005_07_31:204956007]; ""Polycystic kidney disease NOS (disorder)"" EXACT [SNOMEDCT_2005_07_31:268233005]; ""Polycystic kidney, unspecified type"" EXACT [ICD9CM_2006:753.12]",GeneRIF:11701955; GeneRIF:11782537; GeneRIF:11836366; GeneRIF:11854751; GeneRIF:11898128; GeneRIF:11956070; GeneRIF:12062067; GeneRIF:12239239; GeneRIF:12500225; GeneRIF:12547704; GeneRIF:12672950; GeneRIF:12840161; GeneRIF:12872122; GeneRIF:14690447; GeneRIF:14983006; GeneRIF:15631999; GeneRIF:15659564; GeneRIF:15840017; GeneRIF:16049073; ICD9CM_1990:753.12; ICD9CM_1991:753.12; ICD9CM_1992:753.12; ICD9CM_1993:753.12; ICD9CM_1994:753.12; ICD9CM_1995:753.12; ICD9CM_1996:753.12; ICD9CM_1997:753.12; ICD9CM_1998:753.12; ICD9CM_1999:753.12; ICD9CM_2000:753.12; ICD9CM_2001:753.12; ICD9CM_2002:753.12; ICD9CM_2003:753.12; ICD9CM_2004:753.12; ICD9CM_2005:753.12; ICD9CM_2006:753.12; MIM93:173900; MSH2005_2005_01_17:M0012031; MSH2006_2005_11_15:D007690; SNOMEDCT_2005_01_31:268233005; SNOMEDCT_2005_01_31:82525005; UMLS_CSP2004_AUI:A0486923; UMLS_CUI:C0022680; UMLS_ICD9CM_2005_AUI:A0774584; UMLS_ICD9CM_2006_AUI:A8362530; UMLS_MIM93_AUI:A0103110; UMLS_MSH2005_2005_01_17_AUI:A0077256; UMLS_MSH2005_2005_01_17_AUI:A0077265; UMLS_MSH2005_2005_01_17_AUI:A0103107; UMLS_MSH2005_2005_01_17_AUI:A0447565; UMLS_MSH2005_2005_01_17_AUI:A1926031; UMLS_MSH2005_2005_01_17_AUI:A1926032; UMLS_MSH2005_2005_01_17_AUI:A1930016; UMLS_MSH2005_2005_01_17_AUI:A1930018; UMLS_MSH2005_2005_01_17_AUI:A1956817; UMLS_MSH2005_2005_01_17_AUI:A1956834; UMLS_SNOMEDCT_2005_01_31_AUI:A3054496; UMLS_SNOMEDCT_2005_01_31_AUI:A3059317; UMLS_SNOMEDCT_2005_01_31_AUI:A3059319; UMLS_SNOMEDCT_2005_01_31_AUI:A3274363; UMLS_SNOMEDCT_2005_01_31_AUI:A3637449; UMLS_ST:T047; UMLS_ST:T190,False
DOID:59,Mitral valve disease,,"""Diseases of mitral and aortic valves"" EXACT [ICD9CM_2006:396]; ""Diseases of mitral and aortic valves"" EXACT [SNOMEDCT_2005_07_31:155288008]; ""Diseases of mitral and aortic valves (disorder)"" EXACT [SNOMEDCT_2005_07_31:194732001]; ""Mitral and aortic valve disease NOS (disorder)"" EXACT [SNOMEDCT_2005_07_31:194738002]; ""Mitral and aortic valve diseases, unspecified"" EXACT [ICD9CM_2006:396.9]",ICD9CM_1986:396; ICD9CM_1986:396.9; ICD9CM_1987:396; ICD9CM_1987:396.9; ICD9CM_1988:396; ICD9CM_1988:396.9; ICD9CM_1989:396; ICD9CM_1989:396.9; ICD9CM_1990:396; ICD9CM_1990:396.9; ICD9CM_1991:396; ICD9CM_1991:396.9; ICD9CM_1992:396; ICD9CM_1992:396.9; ICD9CM_1993:396; ICD9CM_1993:396.9; ICD9CM_1994:396; ICD9CM_1994:396.9; ICD9CM_1995:396; ICD9CM_1995:396.9; ICD9CM_1996:396; ICD9CM_1996:396.9; ICD9CM_1997:396; ICD9CM_1997:396.9; ICD9CM_1998:396; ICD9CM_1998:396.9; ICD9CM_1999:396; ICD9CM_1999:396.9; ICD9CM_2000:396; ICD9CM_2000:396.9; ICD9CM_2001:396; ICD9CM_2001:396.9; ICD9CM_2002:396; ICD9CM_2002:396.9; ICD9CM_2003:396; ICD9CM_2003:396.9; ICD9CM_2004:396; ICD9CM_2004:396.9; ICD9CM_2005:396; ICD9CM_2005:396.9; ICD9CM_2006:396; ICD9CM_2006:396.9; SNOMEDCT_2005_01_31:194732001; SNOMEDCT_2005_01_31:194738002; UMLS_CUI:C0375259; UMLS_ICD9CM_2005_AUI:A0275769; UMLS_ICD9CM_2005_AUI:A0745562; UMLS_ICD9CM_2006_AUI:A8345302; UMLS_ICD9CM_2006_AUI:A8360731; UMLS_SNOMEDCT_2005_01_31_AUI:A2893012; UMLS_SNOMEDCT_2005_01_31_AUI:A3045467; UMLS_SNOMEDCT_2005_01_31_AUI:A3399420; UMLS_SNOMEDCT_2005_01_31_AUI:A3565094; UMLS_ST:T047,False
DOID:591,Phobic anxiety disorder,,,GeneRIF:14988500; GeneRIF:15091318; ICD9CM_1986:300.2; ICD9CM_1986:300.20; ICD9CM_1986:300.29; ICD9CM_1987:300.2; ICD9CM_1987:300.20; ICD9CM_1987:300.29; ICD9CM_1988:300.2; ICD9CM_1988:300.20; ICD9CM_1988:300.29; ICD9CM_1989:300.2; ICD9CM_1989:300.20; ICD9CM_1989:300.29; ICD9CM_1990:300.2; ICD9CM_1990:300.20; ICD9CM_1990:300.29; ICD9CM_1991:300.2; ICD9CM_1991:300.20; ICD9CM_1991:300.29; ICD9CM_1992:300.2; ICD9CM_1992:300.20; ICD9CM_1992:300.29; ICD9CM_1993:300.2; ICD9CM_1993:300.20; ICD9CM_1993:300.29; ICD9CM_1994:300.2; ICD9CM_1994:300.20; ICD9CM_1994:300.29; ICD9CM_1995:300.2; ICD9CM_1995:300.20; ICD9CM_1995:300.29; ICD9CM_1996:300.2; ICD9CM_1996:300.20; ICD9CM_1996:300.29; ICD9CM_1997:300.2; ICD9CM_1997:300.20; ICD9CM_1997:300.29; ICD9CM_1998:300.2; ICD9CM_1998:300.20; ICD9CM_1998:300.29; ICD9CM_1999:300.2; ICD9CM_1999:300.20; ICD9CM_1999:300.29; ICD9CM_2000:300.2; ICD9CM_2000:300.20; ICD9CM_2000:300.29; ICD9CM_2001:300.2; ICD9CM_2001:300.20; ICD9CM_2001:300.29; ICD9CM_2002:300.2; ICD9CM_2002:300.20; ICD9CM_2002:300.29; ICD9CM_2003:300.2; ICD9CM_2003:300.20; ICD9CM_2003:300.29; ICD9CM_2004:300.2; ICD9CM_2004:300.20; ICD9CM_2004:300.29; ICD9CM_2005:300.2; ICD9CM_2005:300.20; ICD9CM_2005:300.29; ICD9CM_2006:300.2; ICD9CM_2006:300.20; NCI2004_11_17:C35420; SNOMEDCT_2005_01_31:191721002; SNOMEDCT_2005_01_31:192393009; SNOMEDCT_2005_01_31:192398000; SNOMEDCT_2005_01_31:268630000; SNOMEDCT_2005_01_31:386808001; SNOMEDCT_2005_01_31:386810004; UMLS_CSP2004_AUI:A0486409; UMLS_CUI:C0349231; UMLS_CUI:C1456315; UMLS_ICD9CM_2005_AUI:A0446565; UMLS_ICD9CM_2005_AUI:A0771878; UMLS_ICD9CM_2005_AUI:A6995082; UMLS_ICD9CM_2006_AUI:A8352767; UMLS_ICD9CM_2006_AUI:A8362474; UMLS_MTHICD9_2005_AUI:A1875562; UMLS_NCI2004_11_17_AUI:A7568098; UMLS_SNOMEDCT_2005_01_31_AUI:A2873642; UMLS_SNOMEDCT_2005_01_31_AUI:A2876725; UMLS_SNOMEDCT_2005_01_31_AUI:A2930676; UMLS_SNOMEDCT_2005_01_31_AUI:A3057595; UMLS_SNOMEDCT_2005_01_31_AUI:A3057597; UMLS_SNOMEDCT_2005_01_31_AUI:A3087164; UMLS_SNOMEDCT_2005_01_31_AUI:A3087165; UMLS_SNOMEDCT_2005_01_31_AUI:A3184140; UMLS_SNOMEDCT_2005_01_31_AUI:A3250605; UMLS_SNOMEDCT_2005_01_31_AUI:A3628664; UMLS_SNOMEDCT_2005_01_31_AUI:A3628668; UMLS_SNOMEDCT_2005_01_31_AUI:A3628671; UMLS_SNOMEDCT_2005_01_31_AUI:A3628672; UMLS_SNOMEDCT_2005_01_31_AUI:A3800400; UMLS_SNOMEDCT_2005_01_31_AUI:A3800401; UMLS_ST:T048; UMLS_ST:T184,False
