Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,database_cross_reference,definition,has ontology root term,has_alternative_id,has_exact_synonym,has_obo_format_version,has_obo_namespace,has_related_synonym,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,part_of,term replaced by
http://purl.obolibrary.org/obo/SYMP_0000176,obsolete watery ocular discharge,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000176,,,obsolete watery ocular discharge,true,SYMP:0000176,,
http://purl.obolibrary.org/obo/SYMP_0000179,obsolete wet droppings,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000179,,,obsolete wet droppings,true,SYMP:0000179,,
http://purl.obolibrary.org/obo/SYMP_0000173,obsolete vesicular lesions on lip border,cold sore,,true,,,,,,,,cold sore,,symptoms,,,,,,,,,,SYMP:0000173,,,obsolete vesicular lesions on lip border,true,SYMP:0000173,,
http://purl.obolibrary.org/obo/SYMP_0000177,weakness,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000567,,,,,,,symptoms,,,,,,,,,,SYMP:0000177,,,weakness,,SYMP:0000177,,
http://purl.obolibrary.org/obo/SYMP_0000175,obsolete watery diarrhea,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000175,,,obsolete watery diarrhea,true,SYMP:0000175,,
http://purl.obolibrary.org/obo/SYMP_0000170,obsolete vesicles on hoof corona,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000170,,,obsolete vesicles on hoof corona,true,SYMP:0000170,,
http://purl.obolibrary.org/obo/SYMP_0000171,obsolete vesicles on mouth,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000171,,,obsolete vesicles on mouth,true,SYMP:0000171,,
http://purl.obolibrary.org/obo/SYMP_0000172,obsolete vesicles on teats,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000172,,,obsolete vesicles on teats,true,SYMP:0000172,,
http://purl.obolibrary.org/obo/SYMP_0000174,wasting,,"A nutrition, metabolism, and development symptom that is characterized by the unintended loss of weight and lean body tissue characteristic of many diseases (as cancer, tuberculosis, and AIDS).",false,,,http://purl.obolibrary.org/obo/SYMP_0000473,,"A nutrition, metabolism, and development symptom that is characterized by the unintended loss of weight and lean body tissue characteristic of many diseases (as cancer, tuberculosis, and AIDS).",,,,,symptoms,,,,,,,,,,SYMP:0000174,,,wasting,,SYMP:0000174,,
http://purl.obolibrary.org/obo/SYMP_0020001,apthous ulcer,aphthous stomatitis|canker sore,"A skin ulcer that is characterized by a small recurrent, painful, round or ovoid ulcers with well-defined erythematous margins, like a halo, and a central yellow or gray floor found in the soft tissue of the oral cavity.",false,,,http://purl.obolibrary.org/obo/SYMP_0000136,,"A skin ulcer that is characterized by a small recurrent, painful, round or ovoid ulcers with well-defined erythematous margins, like a halo, and a central yellow or gray floor found in the soft tissue of the oral cavity.",,,aphthous stomatitis|canker sore,,symptoms,,,,,,,,,,SYMP:0020001,,,apthous ulcer,,SYMP:0020001,,
http://purl.obolibrary.org/obo/SYMP_0020009,blind spot,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000320,,,,,,,symptoms,,,,,,,,,,SYMP:0020009,,,blind spot,,SYMP:0020009,,
http://purl.obolibrary.org/obo/SYMP_0020003,acholic stool,clay-colored bowel movement,,false,,,http://purl.obolibrary.org/obo/SYMP_0000146,,,,,clay-colored bowel movement,,symptoms,,,,,,,,,,SYMP:0020003,,,acholic stool,,SYMP:0020003,,
http://purl.obolibrary.org/obo/SYMP_0020004,ageusia,loss of taste,A disturbances of sensation of smell and taste that is characterized by a complete loss of taste function of the tongue.,false,,,http://purl.obolibrary.org/obo/SYMP_0000551,,A disturbances of sensation of smell and taste that is characterized by a complete loss of taste function of the tongue.,,,loss of taste,,symptoms,,,,,,,,,,SYMP:0020004,,,ageusia,,SYMP:0020004,,
http://purl.obolibrary.org/obo/SYMP_0020000,airway stenosis,,A respiratory system and chest symptom that is characterized by a narrowing in the airway that obstructs the passage of air into the lungs.  Examples include tracheal and laryngotracheal stenosis.,false,,,http://purl.obolibrary.org/obo/SYMP_0000514,,A respiratory system and chest symptom that is characterized by a narrowing in the airway that obstructs the passage of air into the lungs.  Examples include tracheal and laryngotracheal stenosis.,,,,,symptoms,,,,,,,,,,SYMP:0020000,,,airway stenosis,,SYMP:0020000,,
http://purl.obolibrary.org/obo/SYMP_0020008,barking croup cough,,"A cough that is characterized by a tight, low-pitched, and barky (like a barking seal) cough.",false,,,http://purl.obolibrary.org/obo/SYMP_0000614,,"A cough that is characterized by a tight, low-pitched, and barky (like a barking seal) cough.",,,,,symptoms,,,,,,,,,,SYMP:0020008,,,barking croup cough,,SYMP:0020008,,
http://purl.obolibrary.org/obo/SYMP_0020005,acquired color vision deficiency,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000320,,,,,,,symptoms,,,,,,,,,,SYMP:0020005,,,acquired color vision deficiency,,SYMP:0020005,,
http://purl.obolibrary.org/obo/SYMP_0020002,anal abscess,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000672,,,,,,,symptoms,,,,,,,,,,SYMP:0020002,,,anal abscess,,SYMP:0020002,,
http://purl.obolibrary.org/obo/SYMP_0020006,agitation,,A neurological and physiological symptom that is characterized by a feeling of irritability or severe restlessness.,false,,,http://purl.obolibrary.org/obo/SYMP_0000410,,A neurological and physiological symptom that is characterized by a feeling of irritability or severe restlessness.,,,,,symptoms,,,,,,,,,,SYMP:0020006,,,agitation,,SYMP:0020006,,
http://purl.obolibrary.org/obo/SYMP_0020007,anterior scleral inflammation,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019163,,,,,,,symptoms,,,,,,,,,,SYMP:0020007,,,anterior scleral inflammation,,SYMP:0020007,,
http://purl.obolibrary.org/obo/SYMP_0000103,obsolete persistent lymphocytosis,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000103,,,obsolete persistent lymphocytosis,true,SYMP:0000103,,
http://purl.obolibrary.org/obo/SYMP_0000108,obsolete portal hepatitis,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000108,,,obsolete portal hepatitis,true,SYMP:0000108,,
http://purl.obolibrary.org/obo/SYMP_0000102,peritonitis,,A skin and integumentary tissue symptom that is characterized by an inflammation of the peritoneum.|doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0000488,,A skin and integumentary tissue symptom that is characterized by an inflammation of the peritoneum.,,,,,symptoms,,,,,,,,,,SYMP:0000102,,doid/symp duplicate,peritonitis,,SYMP:0000102,,
http://purl.obolibrary.org/obo/SYMP_0000105,obsolete photosensitivity,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000105,,,obsolete photosensitivity,true,SYMP:0000105,,
http://purl.obolibrary.org/obo/SYMP_0000101,obsolete partial paralysis,paresis,,true,,,,,,,,paresis,,symptoms,,,,,,,,,,SYMP:0000101,,,obsolete partial paralysis,true,SYMP:0000101,,
http://purl.obolibrary.org/obo/SYMP_0000106,plasmacytosis,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019139,,,,,,,symptoms,,,,,,,,,,SYMP:0000106,,,plasmacytosis,,SYMP:0000106,,
http://purl.obolibrary.org/obo/SYMP_0000100,lesions in pancreas,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000459,,,,,,,symptoms,,,,,,,,,,SYMP:0000100,,,lesions in pancreas,,SYMP:0000100,,
http://purl.obolibrary.org/obo/SYMP_0000107,pleural effusion,,A skin and integumentary tissue symptom that is characterized by an exudation of fluid from the blood or lymph into a pleural cavity.,false,,,http://purl.obolibrary.org/obo/SYMP_0000488,,A skin and integumentary tissue symptom that is characterized by an exudation of fluid from the blood or lymph into a pleural cavity.,,,,,symptoms,,,,,,,,,,SYMP:0000107,,,pleural effusion,,SYMP:0000107,,
http://purl.obolibrary.org/obo/SYMP_0000109,mouth papules,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000386,,,,,,,symptoms,,,,,,,,,,SYMP:0000109,,,mouth papules,,SYMP:0000109,,
http://purl.obolibrary.org/obo/SYMP_0000104,obsolete petechial hemorrhages,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000104,,,obsolete petechial hemorrhages,true,SYMP:0000104,,
http://purl.obolibrary.org/obo/SYMP_0000691,cytopenia,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019139,,,,,,,symptoms,,,,,,,,,,SYMP:0000691,,,cytopenia,,SYMP:0000691,,
http://purl.obolibrary.org/obo/SYMP_0000693,decreased facial sensation,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000488,,,,,,,symptoms,,,,,,,,,,SYMP:0000693,,,decreased facial sensation,,SYMP:0000693,,
http://purl.obolibrary.org/obo/SYMP_0000692,low blood pressure,,,false,,,http://purl.obolibrary.org/obo/SYMP_0020063,,,,,,,symptoms,,,,,,,,,,SYMP:0000692,,,low blood pressure,,SYMP:0000692,,
http://purl.obolibrary.org/obo/SYMP_0000690,cranial nerve palsies,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019163,,,,,,,symptoms,,,,,,,,,,SYMP:0000690,,,cranial nerve palsies,,SYMP:0000690,,
http://purl.obolibrary.org/obo/SYMP_0000697,decreased pharyngeal tone,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000385,,,,,,,symptoms,,,,,,,,,,SYMP:0000697,,,decreased pharyngeal tone,,SYMP:0000697,,
http://purl.obolibrary.org/obo/SYMP_0000699,deltoid muscle weakness,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000094,,,,,,,symptoms,,,,,,,,,,SYMP:0000699,,,deltoid muscle weakness,,SYMP:0000699,,
http://purl.obolibrary.org/obo/SYMP_0000698,decreased sucking,,A feeding difficulties and mismanagement that is characterized by a decrease in muscle coordination to form a suck response so that the child can ingest milk.,false,,,http://purl.obolibrary.org/obo/SYMP_0000522,,A feeding difficulties and mismanagement that is characterized by a decrease in muscle coordination to form a suck response so that the child can ingest milk.,,,,,symptoms,,,,,,,,,,SYMP:0000698,,,decreased sucking,,SYMP:0000698,,
http://purl.obolibrary.org/obo/SYMP_0000694,decreased jaw tone,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000891,,,,,,,symptoms,,,,,,,,,,SYMP:0000694,,,decreased jaw tone,,SYMP:0000694,,
http://purl.obolibrary.org/obo/SYMP_0000696,decreased motor response,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000480,,,,,,,symptoms,,,,,,,,,,SYMP:0000696,,,decreased motor response,,SYMP:0000696,,
http://purl.obolibrary.org/obo/SYMP_0000695,decreased milk production,,"A nutrition, metabolism, and development symptom that is characterized by a decrease in the production of milk in breastfeeding mothers.",false,,,http://purl.obolibrary.org/obo/SYMP_0000473,,"A nutrition, metabolism, and development symptom that is characterized by a decrease in the production of milk in breastfeeding mothers.",,,,,symptoms,,,,,,,,,,SYMP:0000695,,,decreased milk production,,SYMP:0000695,,
http://purl.obolibrary.org/obo/SYMP_0000751,hemorrhage into skin,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000488,,,,,,,symptoms,,,,,,,,,,SYMP:0000751,,,hemorrhage into skin,,SYMP:0000751,,
http://purl.obolibrary.org/obo/SYMP_0000750,hemorrhage into mucous membrane,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000488,,,,,,,symptoms,,,,,,,,,,SYMP:0000750,,,hemorrhage into mucous membrane,,SYMP:0000750,,
http://purl.obolibrary.org/obo/SYMP_0000752,herpetic lesion on upper lip,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000386,,,,,,,symptoms,,,,,,,,,,SYMP:0000752,,,herpetic lesion on upper lip,,SYMP:0000752,,
http://purl.obolibrary.org/obo/SYMP_0000759,parotid pain,salivary gland pain,"A pain that is characterized by a pain situated, or occurring, in the parotid gland, which is a salivary gland located in front of the ears. (Additional salivary glands include the submandibular and sublingual glands.) Pain is attributed to swelling of the gland.",false,,,http://purl.obolibrary.org/obo/SYMP_0000099,,"A pain that is characterized by a pain situated, or occurring, in the parotid gland, which is a salivary gland located in front of the ears. (Additional salivary glands include the submandibular and sublingual glands.) Pain is attributed to swelling of the gland.",,,salivary gland pain,,symptoms,,,,,,,,,,SYMP:0000759,,,parotid pain,,SYMP:0000759,,
http://purl.obolibrary.org/obo/SYMP_0000758,neurological alteration,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000480,,,,,,,symptoms,,,,,,,,,,SYMP:0000758,,,neurological alteration,,SYMP:0000758,,
http://purl.obolibrary.org/obo/SYMP_0000755,intense toxemia,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019149,,,,,,,symptoms,,,,,,,,,,SYMP:0000755,,,intense toxemia,,SYMP:0000755,,
http://purl.obolibrary.org/obo/SYMP_0000757,mild conjunctivitis,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000128,,,,,,,symptoms,,,,,,,,,,SYMP:0000757,,,mild conjunctivitis,,SYMP:0000757,,
http://purl.obolibrary.org/obo/SYMP_0000756,menorrhagia,,A reproductive system symptom that is characterized an abnormally profuse menstrual flow.,false,,,http://purl.obolibrary.org/obo/SYMP_0000196,,A reproductive system symptom that is characterized an abnormally profuse menstrual flow.,,,,,symptoms,,,,,,,,,,SYMP:0000756,,,menorrhagia,,SYMP:0000756,,
http://purl.obolibrary.org/obo/SYMP_0000754,severe chest pain,intense chest pain,,false,,,http://purl.obolibrary.org/obo/SYMP_0000576,,,,,intense chest pain,,symptoms,,,,,,,,,,SYMP:0000754,,,severe chest pain,,SYMP:0000754,,
http://purl.obolibrary.org/obo/SYMP_0000753,intense anxiety,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000412,,,,,,,symptoms,,,,,,,,,,SYMP:0000753,,,intense anxiety,,SYMP:0000753,,
http://purl.obolibrary.org/obo/SYMP_0000381,spleen abscess,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000158,,,,,,,symptoms,,,,,,,,,,SYMP:0000381,,,spleen abscess,,SYMP:0000381,,
http://purl.obolibrary.org/obo/SYMP_0000386,mouth symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000387,,,,,,,symptoms,,,,,,,,,,SYMP:0000386,,,mouth symptom,,SYMP:0000386,,
http://purl.obolibrary.org/obo/SYMP_0000385,throat symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000597,,,,,,,symptoms,,,,,,,,,,SYMP:0000385,,,throat symptom,,SYMP:0000385,,
http://purl.obolibrary.org/obo/SYMP_0000384,neck symptom,cervicalgia,,false,,,http://purl.obolibrary.org/obo/SYMP_0000597,,,,,cervicalgia,,symptoms,,,,,,,,,,SYMP:0000384,,,neck symptom,,SYMP:0000384,,
http://purl.obolibrary.org/obo/SYMP_0000389,stupor,,"An alteration of consciousness that is characterized by a lack of critical mental function and a level of consciousness, in which an affected person is almost entirely unresponsive and responds only to intense stimuli such as pain.",false,,,http://purl.obolibrary.org/obo/SYMP_0000482,,"An alteration of consciousness that is characterized by a lack of critical mental function and a level of consciousness, in which an affected person is almost entirely unresponsive and responds only to intense stimuli such as pain.",,,,,symptoms,,,,,,,,,,SYMP:0000389,,,stupor,,SYMP:0000389,,
http://purl.obolibrary.org/obo/SYMP_0000383,stiff neck,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000384,,,,,,,symptoms,,,,,,,,,,SYMP:0000383,,,stiff neck,,SYMP:0000383,,
http://purl.obolibrary.org/obo/SYMP_0000380,obsolete severe pneumonia,,reviewed 10/2022 & determined to be a disease,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000380,,reviewed 10/2022 & determined to be a disease,obsolete severe pneumonia,true,SYMP:0000380,,http://purl.obolibrary.org/obo/SYMP_0020058
http://purl.obolibrary.org/obo/SYMP_0000387,head symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000597,,,,,,,symptoms,,,,,,,,,,SYMP:0000387,,,head symptom,,SYMP:0000387,,
http://purl.obolibrary.org/obo/SYMP_0000382,staggering gait,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000891,,,,,,,symptoms,,,,,,,,,,SYMP:0000382,,,staggering gait,,SYMP:0000382,,
http://purl.obolibrary.org/obo/SYMP_0000388,nose symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000387,,,,,,,symptoms,,,,,,,,,,SYMP:0000388,,,nose symptom,,SYMP:0000388,,
http://purl.obolibrary.org/obo/SYMP_0000855,metrorrhagia,,"A menorrhagia that is characterized by an irregular uterine bleeding, especially between menstrual periods.",false,,,http://purl.obolibrary.org/obo/SYMP_0000756,,"A menorrhagia that is characterized by an irregular uterine bleeding, especially between menstrual periods.",,,,,symptoms,,,,,,,,,,SYMP:0000855,,,metrorrhagia,,SYMP:0000855,,
http://purl.obolibrary.org/obo/SYMP_0000851,gross hematuria,,A hematuria that is characterized by the production of a visible redness in the urine.,false,,,http://purl.obolibrary.org/obo/SYMP_0000040,,A hematuria that is characterized by the production of a visible redness in the urine.,,,,,symptoms,,,,,,,,,,SYMP:0000851,,,gross hematuria,,SYMP:0000851,,
http://purl.obolibrary.org/obo/SYMP_0000859,rigidity hypokinesia,,Rigidity hypokinesia a type of hypokinesia described as the increase in muscle tension when moved by an outside force.,false,,,http://purl.obolibrary.org/obo/SYMP_0000858,,Rigidity hypokinesia a type of hypokinesia described as the increase in muscle tension when moved by an outside force.,,,,,symptoms,,,,,,,,,,SYMP:0000859,,,rigidity hypokinesia,,SYMP:0000859,,
http://purl.obolibrary.org/obo/SYMP_0000858,hypokinesia,,Hypokinesia is a musculoskeletal system  symptom characterized by the slow or diminished movement of body musculature. It may be associated with basal ganglia diseases; mental disorders; prolonged inactivity due to illness; experimental protocols used to evaluate the physiologic effects of immobility; and other conditions.,false,,,http://purl.obolibrary.org/obo/SYMP_0000891,,Hypokinesia is a musculoskeletal system  symptom characterized by the slow or diminished movement of body musculature. It may be associated with basal ganglia diseases; mental disorders; prolonged inactivity due to illness; experimental protocols used to evaluate the physiologic effects of immobility; and other conditions.,,,,,symptoms,,,,,,,,,,SYMP:0000858,,,hypokinesia,,SYMP:0000858,,
http://purl.obolibrary.org/obo/SYMP_0000850,congested sclera,,Congested sclera is a hyperemia characterized as the congestion of the vessels of the outer layer of the eye containing collagen and elastic fibers.,false,,,http://purl.obolibrary.org/obo/SYMP_0000299,,Congested sclera is a hyperemia characterized as the congestion of the vessels of the outer layer of the eye containing collagen and elastic fibers.,,,,,symptoms,,,,,,,,,,SYMP:0000850,,,congested sclera,,SYMP:0000850,,
http://purl.obolibrary.org/obo/SYMP_0000852,anuria,,"A urinary system symptom that is characterized by the absence of, or by defective, urine excretion.|doid/symp duplicate",false,,,http://purl.obolibrary.org/obo/SYMP_0000486,ICD9CM_2005:788.5|UMLS_CUI:C0028962|UMLS_ICD9CM_2005_AUI:A0243854,"A urinary system symptom that is characterized by the absence of, or by defective, urine excretion.",,,,,symptoms,,,,,,,,,,SYMP:0000852,,doid/symp duplicate,anuria,,SYMP:0000852,,
http://purl.obolibrary.org/obo/SYMP_0000854,hypermenorrhea,,A menorrhagia that is characterized by an abnormally profuse or prolonged menstrual flow.,false,,,http://purl.obolibrary.org/obo/SYMP_0000756,,A menorrhagia that is characterized by an abnormally profuse or prolonged menstrual flow.,,,,,symptoms,,,,,,,,,,SYMP:0000854,,,hypermenorrhea,,SYMP:0000854,,
http://purl.obolibrary.org/obo/SYMP_0000853,stress incontinence,,"A urinary incontinence that is characterized by an involuntary leakage of urine from the bladder accompanying physical activity (as in laughing, coughing, sneezing, or physical exercise) which places increased pressure on the abdomen.",false,,,http://purl.obolibrary.org/obo/SYMP_0000492,,"A urinary incontinence that is characterized by an involuntary leakage of urine from the bladder accompanying physical activity (as in laughing, coughing, sneezing, or physical exercise) which places increased pressure on the abdomen.",,,,,symptoms,,,,,,,,,,SYMP:0000853,,,stress incontinence,,SYMP:0000853,,
http://purl.obolibrary.org/obo/SYMP_0000856,subjective vertigo,,A vertigo that is characterized by a sensation that one's body is revolving in space.,false,,,http://purl.obolibrary.org/obo/SYMP_0000399,,A vertigo that is characterized by a sensation that one's body is revolving in space.,,,,,symptoms,,,,,,,,,,SYMP:0000856,,,subjective vertigo,,SYMP:0000856,,
http://purl.obolibrary.org/obo/SYMP_0000857,objective vertigo,,A vertigo that is characterized by a sensation that the external world is revolving.,false,,,http://purl.obolibrary.org/obo/SYMP_0000399,,A vertigo that is characterized by a sensation that the external world is revolving.,,,,,symptoms,,,,,,,,,,SYMP:0000857,,,objective vertigo,,SYMP:0000857,,
http://purl.obolibrary.org/obo/SYMP_0000078,obsolete loose droppings,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000078,,,obsolete loose droppings,true,SYMP:0000078,,
http://purl.obolibrary.org/obo/SYMP_0000070,lesions in myocardium,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000528,,,,,,,symptoms,,,,,,,,,,SYMP:0000070,,,lesions in myocardium,,SYMP:0000070,,
http://purl.obolibrary.org/obo/SYMP_0000079,coordination symptom,,A nervous system symptom that is characterized by the harmonious functioning of interrelated organs and body parts; in particular the working together of muscle groups in the execution of complicated movements.,false,,,http://purl.obolibrary.org/obo/SYMP_0000480,,A nervous system symptom that is characterized by the harmonious functioning of interrelated organs and body parts; in particular the working together of muscle groups in the execution of complicated movements.,,,,,symptoms,,,,,,,,,,SYMP:0000079,,,coordination symptom,,SYMP:0000079,,
http://purl.obolibrary.org/obo/SYMP_0000072,obsolete lesions in spleen,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000072,,,obsolete lesions in spleen,true,SYMP:0000072,,
http://purl.obolibrary.org/obo/SYMP_0000077,obsolete localized cutaneous lesions,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000077,,,obsolete localized cutaneous lesions,true,SYMP:0000077,,
http://purl.obolibrary.org/obo/SYMP_0000076,listlessness,languid,,false,,,http://purl.obolibrary.org/obo/SYMP_0000567,,,,,languid,,symptoms,,,,,,,,,,SYMP:0000076,,,listlessness,,SYMP:0000076,,
http://purl.obolibrary.org/obo/SYMP_0000074,obsolete lesions in swim bladder,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000074,,,obsolete lesions in swim bladder,true,SYMP:0000074,,
http://purl.obolibrary.org/obo/SYMP_0000071,obsolete lesions in respiratory tract,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000071,,,obsolete lesions in respiratory tract,true,SYMP:0000071,,
http://purl.obolibrary.org/obo/SYMP_0000075,lethargy,,A fatigue that is characterized by abnormal drowsiness.,false,,,http://purl.obolibrary.org/obo/SYMP_0019177,,A fatigue that is characterized by abnormal drowsiness.,,,,,symptoms,,,,,,,,,,SYMP:0000075,,,lethargy,,SYMP:0000075,,
http://purl.obolibrary.org/obo/SYMP_0000073,obsolete lesions in thymus,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000073,,,obsolete lesions in thymus,true,SYMP:0000073,,
http://purl.obolibrary.org/obo/SYMP_0000680,acute weight loss,,A weight loss that is characterized by a severe and sudden onset.,false,,,http://purl.obolibrary.org/obo/SYMP_0000178,,A weight loss that is characterized by a severe and sudden onset.,,,,,symptoms,,,,,,,,,,SYMP:0000680,,,acute weight loss,,SYMP:0000680,,
http://purl.obolibrary.org/obo/SYMP_0000681,aggressive behavior,,"A behavioral symptom that is characterized by behavior aimed at harming a person, or animal, or damaging physical property.",false,,,http://purl.obolibrary.org/obo/SYMP_0019182,,"A behavioral symptom that is characterized by behavior aimed at harming a person, or animal, or damaging physical property.",,,,,symptoms,,,,,,,,,,SYMP:0000681,,,aggressive behavior,,SYMP:0000681,,
http://purl.obolibrary.org/obo/SYMP_0000686,chronic cough,,"A cough that is characterized by an explosive expulsion of air from the lungs acting as a protective mechanism to clear the air passages or as a symptom of pulmonary disturbance marked by long duration, by frequent recurrence over a long time, and often by slowly progressing seriousness.",false,,,http://purl.obolibrary.org/obo/SYMP_0000614,,"A cough that is characterized by an explosive expulsion of air from the lungs acting as a protective mechanism to clear the air passages or as a symptom of pulmonary disturbance marked by long duration, by frequent recurrence over a long time, and often by slowly progressing seriousness.",,,,,symptoms,,,,,,,,,,SYMP:0000686,,,chronic cough,,SYMP:0000686,,
http://purl.obolibrary.org/obo/SYMP_0000685,brain cyst,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000480,,,,,,,symptoms,,,,,,,,,,SYMP:0000685,,,brain cyst,,SYMP:0000685,,
http://purl.obolibrary.org/obo/SYMP_0000688,circling movement,,An abnormal involuntary movement that is characterized by an inability to walk in a straight line.,false,,,http://purl.obolibrary.org/obo/SYMP_0000594,,An abnormal involuntary movement that is characterized by an inability to walk in a straight line.,,,,,symptoms,,,,,,,,,,SYMP:0000688,,,circling movement,,SYMP:0000688,,
http://purl.obolibrary.org/obo/SYMP_0000683,obsolete tachypnoea,,Tachypnoea is a respiratory system and chest symptom characterized by an increased rate of respiration.,true,,,,,Tachypnoea is a respiratory system and chest symptom characterized by an increased rate of respiration.,,,,,symptoms,,,,,,,,,,SYMP:0000683,,,obsolete tachypnoea,true,SYMP:0000683,,http://purl.obolibrary.org/obo/SYMP_0000603
http://purl.obolibrary.org/obo/SYMP_0000687,obsolete chronic fatigue syndrome,,"Chronic fatigue syndrome is a fatigue characterized by a disorder of uncertain cause that is characterized by persistent profound fatigue usually accompanied by impairment in short-term memory or concentration, sore throat, tender lymph nodes, muscle or joint pain, and headache unrelated to any preexisting medical condition and that typically has an onset at about 30 years of age.",true,,,,,"Chronic fatigue syndrome is a fatigue characterized by a disorder of uncertain cause that is characterized by persistent profound fatigue usually accompanied by impairment in short-term memory or concentration, sore throat, tender lymph nodes, muscle or joint pain, and headache unrelated to any preexisting medical condition and that typically has an onset at about 30 years of age.",,,,,symptoms,,,,,,,,,,SYMP:0000687,,,obsolete chronic fatigue syndrome,true,SYMP:0000687,,
http://purl.obolibrary.org/obo/SYMP_0000682,altered mental status,,"A nervous system symptom that is characterized by a host of presentations that include changes in cognition, mood, behavior, and/or level of arousal.",false,,,http://purl.obolibrary.org/obo/SYMP_0000480,,"A nervous system symptom that is characterized by a host of presentations that include changes in cognition, mood, behavior, and/or level of arousal.",,,,,symptoms,,,,,,,,,,SYMP:0000682,,,altered mental status,,SYMP:0000682,,
http://purl.obolibrary.org/obo/SYMP_0000684,bifrontal headache,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000504,,,,,,,symptoms,,,,,,,,,,SYMP:0000684,,,bifrontal headache,,SYMP:0000684,,
http://purl.obolibrary.org/obo/SYMP_0000689,cramp,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000567,,,,,,,symptoms,,,,,,,,,,SYMP:0000689,,,cramp,,SYMP:0000689,,
http://purl.obolibrary.org/obo/SYMP_0000798,abdominal mass,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000461,ICD9CM_2005:789.3|UMLS_CUI:C0476310,,,,,,symptoms,,,,,,,,,,SYMP:0000798,,,abdominal mass,,SYMP:0000798,,
http://purl.obolibrary.org/obo/SYMP_0000795,periumbilic pelvic swelling,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000771,,,,,,,symptoms,,,,,,,,,,SYMP:0000795,,,periumbilic pelvic swelling,,SYMP:0000795,,
